Artist,Id,Genres,New Name,name,id
,,,,g3ox_em,0Zw2ivPEDptvMHwCXjhdRs
,,,,Alesso,4AVFqumd2ogHFlRbKIjp1t
,,,,Israel & Rodolffo,41QLxRXlc2NwfJZkHGHKid
,,,,The La Planta,4oZolC0sCwCAKqsNXfRlVS
,,,,Amrinder Gill,1x02ug1CLkx7mrQP9FRswh
,,,,YUQI,22aCD8IrQZjcPgZw728QT6
,,,,Ghali,3egWSWp7Y4FyCKIyvXbw7L
,,,,Eve,58oPVy7oihAEXE0Ott6JOf
,,,,YBN Nahmir,3gGUMEwIX6XodWsYEvKSal
,,,,Ghost,1Qp56T7n950O3EGMsSl81D
,,,,Two Feet,5sWHDYs0csV6RS48xBl0tH
,,,,Famous Dex,0WOxhx4hikIsyF3CRPLC8W
,,,,Cash Cobain,2R0CFyeMDiRbfkhkIMbyl1
,,,,OctaSounds,5e5qqOuMqXkam66HTdbrwF
,,,,Corey Kent,3sUpZrkehiGBaMzs2h9Mmc
,,,,Bazzi,4GvEc3ANtPPjt1ZJllr5Zl
,,,,13 Organisï¿,19u3RGWKsjmbg9eI6zAiNp
,,,,Kï¿½ï¿½ï¿½,4QIzqQPuyAedNFvjcHWXkA
,,,,Lola Amour,29zSTMejPhY0m7kwNQ9SPI
,,,,Bounce Oï¿½ï¿½ï¿,6XxLVuFoMx7IKEINZdf3Xq
,,,,DJ Luian,64aJYyrXljOodnUG6jvhRD
,,,,Frank Ocean,2h93pZq0e7k5yf4dywlkpM
,,,,Favï¿,7JWJRzjFr2Qt5yB9ondmoq
,,,,Beach House,56ZTgzPBDge0OvCGgMO3OY
,,,,JT,39af15p0feaAOdL9DTRj3m
,,,,MAGIC!,0DxeaLnv6SyYk2DOqkLO8c
,,,,Rob $tone,2hWs22BmQkK4czFtDLnar2
,,,,BoomBoxRepairKit,0dXJB3dw5jB5efpAzsociQ
,,,,Waka Flocka Flame,6f4XkbvYlXMH0QgVRzW0sM
,,,,Bonnadol,5n9BlWeR1FHLkvUepbrLwN
,,,,Amo988,05c2IUQGegTcqtWeWwuJ06
,,,,Tank,4mwXUEKaW4ftbncf9Hi58l
,,,,Indila,0FEJqmeLRzsXj8hgcZaAyB
,,,,Donald,23U808v5GbnGrEIqalCIXi
,,,,Rachel Platten,3QLIkT4rD2FMusaqmkepbq
,,,,StarBoi3,2WgfkM8S11vg4kxLgDY3F5
,,,,Yot Club,6FugQjLquBF4JzATRN70bR
,,,,H.E.R.,3Y7RZ31TRPVadSFVy1o8os
,,,,1da Banton,6dlzQ6fiPna40trq1Ek6cb
,,,,WILLOW,3rWZHrfrsPBxVy692yAIxF
,,,,Hachi,6ptdMFoqgQZRoccAYK9Opd
,,,,G.D. Kaur,1JASStJXixMu8BtchqHp2s
,,,,Lasso,3SCOuAxngTC1yGjKMcIPEd
,,,,Kxllswxtch,2VDZoCBGjxbHJbnzSX5nP6
,,,,DJ GLK,4OJpnv0uTUaneOgrWdt0oY
,,,,Jorja Smith,1CoZyIx7UvdxT5c8UkMzHd
,,,,Skylar Blatt,5B0hUg80AXXuTKryq9mFs1
,,,,Stephanie Beatriz,5PYToRCsrnvikZg3yl2JMr
,,,,KEVIN ROLDAN,1RBzGO6Nm3uyhUSxP7EDWO
,,,,Uzii BigTalk,
,,,,1nonly,3ZHU5AKrUmIPnCFfr82QER
,,,,Chahat Fateh Ali Khan,0jL4RvD2dfWVagEW3S7NIx
,,,,SDM,0LKAV3zJ8a8AIGnyc5OvfB
,,,,Gorillaz,3AA28KZvwAUcZuOKwyblJQ
,,,,VIVIZ,7Lq3yAtwi0Z7zpxEwbQQNZ
,,,,Kent Jones,3jHBxvZ9gbBkZ17wKUqVsO
,,,,BlocBoy JB,4TEJudQY2pXxVHPE3gD2EU
,,,,Armaan Malik,4IKVDbCSBTxBeAsMKjAuTs
,,,,Parker McCollum,0Z8XVUAOBPM4x12wKnFHEQ
,,,,mafalda cardenal,1AsstJ8Cf7uQX92weRmZRz
,,,,Sada Baby,2JSwnwAT1BupAQkhqcRCUw
,,,,D Gerrard,1k7MP2tMC43vM0b0wg8HHg
,,,,Wild Child,1xLMexpeeTKQ20SwGMaGSK
,,,,LIZOT,12A83CWwFiyXy90ScLWPIe
,,,,Bakermat,3MyFDtqB80WZvbtCZRsekM
,,,,Lunay,47MpMsUfWtgyIIBEFOr4FE
,,,,Stacey Ryan,3sXwEUqxSzb11VpuFa5cvJ
,,,,A$AP Ferg,5dHt1vcEm9qb8fCyLcB3HL
,,,,YungManny,03T8GHHcCEtcfnjbP5aHLg
,,,,Mc Paiva ZS,0gHj4MPwwcZ8Zl9CY0hqT5
,,,,Memphis Cult,6n9sdNb7mWvVmARDT6ujnJ
,,,,Calboy,0HkcYmcjrBR3SCw9Ld5VZk
,,,,Luan Santana,3qvcCP2J0fWi0m0uQDUf6r
,,,,Fatih Bulut,4QYrSz56GbbWzazB3ykW7G
,,,,MUPP,7B9Gg9epjQzfNGdxijFczG
,,,,Cian Ducrot,49jTY62Cpw3RYo4dLuG43W
,,,,Glwzbll,4xNuIo74R6m1eXaz7RlpZ6
,,,,Kazuo,6JN1a5p0aucHtYCLSl3vnY
,,,,Baby Gang,3LvwPiJQJ0da0GurKMToV0
,,,,Djpaoremix,3yGM0TJUD10tbvHaHdNw3j
,,,,Robin Schulz,3t5xRXzsuZmMDkQzgOX35S
,,,,venbee,4UWWa5dKgTLAx8mv6Ju6X1
,,,,Renn,2hUYKu1x0UZQXvzCmggvSn
,,,,Mc Livinho,7me0S5Z40qVWj3gzyK8aC3
,,,,SwitchOTR,6Xz6ZnGZZ1KKct4jTyKKZv
,,,,ALTï¿½ï,1zbwZNAHKDnZIxgtDbneSz
,,,,Yung Filly,3OEJ7D4RwbnNFuG9JczKEa
,,,,Flo Rida,0jnsk9HBra6NMjO2oANoPY
,,,,Pierre Garnier,07UyhXWf7aDbvCZKhTKCpr
,,,,Ahmed Saad,5D2ui1KD49TfyCDb35zf5V
,,,,Flipp Dinero,2HUwZ0kumzCSlhFcjFZfpp
,,,,Bishop Briggs,0yb46jwm7gqbZXVXZQ8Z1e
,,,,Atif Aslam,2oSONSC9zQ4UonDKnLqksx
,,,,Tom Grennan,5SHxzwjek1Pipl1Yk11UHv
,,,,sped up nightcore,0M2CO5ijP35MDhNwvpgxTV
,,,,SPRITE,0sfCNfNJnqVgcPHcO9htcy
,,,,Joyner Lucas,6C1ohJrd5VydigQtaGy5Wa
,,,,Destroy Lonely,1HPW4jeRjXBFRoUnSvBzoD
,,,,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok
,,,,Ricky Desktop,6CTStccOisUTgXVrtCIANm
,,,,Music Factory,7krx6UBDKLwE0q3s3fesqF
,,,,ITZY,2KC9Qb60EaY0kW4eH68vr3
,,,,Akris & Teddy,4g7uljw1V6MQd7dp8efx45
,,,,Shivali,3xpt9qSn3lDV469oOsCyBD
,,,,will.i.am,085pc2PYOi8bGKj0PNjekA
,,,,Keala Settle,7HV2RI2qNug4EcQqLbCAKS
,,,,DJ Ws da Igrejinha,0NB5wv4kn6A919CLHUKRmk
,,,,Baby Lasagna,1ncWEkB4AQh1rxC8ObpBoH
,,,,The Blessed Madonna,4TvhRzxIL1le2PWCeUqxQw
,,,,Red Velvet,1z4g3DjTBBZKhvAroFlhOM
,,,,MK,1yqxFtPHKcGcv6SXZNdyT9
,,,,Q' Lokura,7dlkBH23ERFXxuNoMHq94Y
,,,,Justin Quiles,14zUHaJZo1mnYtn6IBRaRP
,,,,DNCE,6T5tfhQCknKG4UnH90qGnz
,,,,"Luis Angel ""El Flaco""",4kJ2OBSNasUA4yOT5NCfCl
,,,,Dildora Niyozova,3cFU7EjI04a0TSVvMPhxyH
,,,,Bingo Club,0nLmmtje0AmaVYALhs9kVv
,,,,Codiciado,0IoWUuXfqpkfpxBRzthHU4
,,,,Fireboy DML,75VKfyoBlkmrJFDqo1o2VY
,,,,Guilherme & Benuto,6m6e7D2TnV0aYMllFFwMxu
,,,,Bad Omens,3Ri4H12KFyu98LMjSoij5V
,,,,Elmo,64TYMfqkpGQsUEuF5xqS2R
,,,,Macklemore,3JhNCzhSMTxs9WLGJJxWOY
,,,,BANDIDO,66qhDahtN92FDgqIl9VVyO
,,,,Hypaton,5GYaRwCWwhU6SIQrQ5G3b7
,,,,LEA,538iX6YCTybcgzsrjDTrFi
,,,,Jessie J,2gsggkzM5R49q6jpPvazou
,,,,aldn,2GUw9Wzha61PkZoRVv1PDD
,,,,Hot Lemon,5lmsXZEApi55rpJeC11of7
,,,,prod.67,4cs9cLRNrS0i8JZOWr24Dx
,,,,Carlos Agassi,227OIt25gjpZqLOVawA63Q
,,,,TAEYANG,6udveWUgX4vu75FF0DTrXV
,,,,Marnik,6S3KljEiIOWoLMUyZrkQUc
,,,,Crayon,5U1i5YedIdNjqnbrrvuxSs
,,,,Chance Peï¿½,4lhUHpVOXmkEBGGHV71QCh
,,,,Harmonize,1eCaedusgydlcn69blHOvL
,,,,Noah Cyrus,55fhWPvDiMpLnE4ZzNXZyW
,,,,Los Gemelos De Sinaloa,1Zkxm1dM3HI3QkTmxUEVQA
,,,,Rei,0vR2qb8m9WHeZ5ByCbimq2
,,,,THE ANXIETY,64H8UqGLbJFHwKtGxiV8OP
,,,,Philly Goats,2WdQEgolM3ReWDLVbULP0U
,,,,La Pantera,0IEzMvarfVycBJAXjjEZOL
,,,,Gym Class Heroes,4IJczjB0fJ04gs4uvP0Fli
,,,,ILOVEMAKONNEN,3aGFCoR8xGN6DKwvdzeSja
,,,,MC Caverinha,7tojcuXcZ7eBlQjbAc65Ee
,,,,Benny Dayal,61if35zz1W11GejEkxTLEQ
,,,,Roy Woods,7mDU6nMUJnOSY2Hkjz5oqM
,,,,beabadoobee,35l9BRT7MXmM8bv2WDQiyB
,,,,Hitkidd,5pR1zWq3UPsOpW1pTWayLf
,,,,TOADI,0MnuJzPRfAlPNNwUge2srJ
,,,,DJ RICK 013,3Cd3LHNXuJd9NudRiH1IxS
,,,,10CM,6zn0ihyAApAYV51zpXxdEp
,,,,Kadu Martins,57VQCKnZ9nhS7bvoviXuZK
,,,,Nathan Dawe,2gduEC76ry33RVurAvT05p
,,,,Dj Bentoa,39TG7mv7cuey0ak7YNUpZx
,,,,Roach Killa,62RUJAVFb2U8n54mYnZAmS
,,,,NANI,0mxcC38vLiMEP8g4MVNhO4
,,,,M83,63MQldklfxkjYDoUE4Tppz
,,,,Henry Moodie,7hr9W3IjXcm3UlLY7guLk5
,,,,Matheus Fernandes,37mqXU98U5GmH5ZDtlHM1c
,,,,Ritesh Pandey,65v36mVt3plNHHtR1B7mMX
,,,,lucidbeatz,4jEwTCIHu0hdDbamxScpou
,,,,347aidan,0bBz5bRBkExaej2HxtVfCw
,,,,Diplo,5fMUXHkw8R8eOP2RNVYEZX
,,,,Emmy Meli,71szvmFWd7TUa7b6XmXj9k
,,,,Omar Apollo,5FxD8fkQZ6KcsSYupDVoSO
,,,,HRVY,28y6CyJNkGNjJQKrlx4AmN
,,,,Dennis Lloyd,3EOEK57CV77D4ovYVcmiyt
,,,,ElMusto,1Tjaa3WWIVU00kfZ8Dvpcl
,,,,Aditya Gadhvi,68BDWvc511MC0b6eAmH7gW
,,,,bonnadol,19IYWJFjZPv3INWYpkavTc
,,,,MODELKI,3cBLJizprytrMpuFbnRnaE
,,,,AronChupa,5vCOdeiQt9LyzdI87kt5Sh
,,,,SativaMusic,6p46LxMXeRu3FRYN4tK5Lv
,,,,Cleo y Cuquï¿½ï¿½n - Familia Tele,12uO5kWyKfUn41Gchg2H0x
,,,,42 Dugg,45gHcnDnMC15sgx3VL7ROG
,,,,Millind Gaba,7hVmdlsJp0E2WQIvVl8ngN
,,,,Parmalee,4TshyQDihSYXSWqvclXl3I
,,,,NATTAN,1SXhEXzOTF7YeuQX59m7pT
,,,,Echosmith,1PbBg2aYjWLKRk84zJK15x
,,,,Robin Trower,0MAvx5yzdhylg2ztJC3MD3
,,,,Los Dos Carnales,25UNJbwGZSQKvz5cPLWlv3
,,,,Nirvana,6olE6TJLqED3rqDCT0FyPh
,,,,Durdenhauer,2CaWJMR1eyvq8n5h96ggJC
,,,,tuki.,1Y5vJqABeI6QI6R95EDV6o
,,,,IShowSpeed,0V5bkwV2Bd90bMLMc8JFeS
,,,,NOAH,6y7T3BaNMGAYgRbATEq4cM
,,,,Argy,1NaQOKgddaJipUtmptb7GI
,,,,Mon Laferte,4boI7bJtmB1L3b1cuL75Zr
,,,,yuji,7xIfi0ePXzLGlYO5lFjnvu
,,,,S1mba,71jSVPQ6yskfyvWeiwvT5s
,,,,Sueco,4iDroUFo89Y7YBsdDTBmTD
,,,,Jaani,5gZhfbckaWo89OzDSk3gdT
,,,,Adrian L Santos,2KtMgfc6pR6Jpovuqrs8Ac
,,,,The Living Tombstone,0I6yADrmeyvw66g7yjkqIF
,,,,charlieonnafriday,1hmTCch4tWOJmdqkf8nSRA
,,,,Raphael Saadiq,6g0Wah2YFtb1rFgKhUktlo
,,,,Sam Barber,08GfvCW09pv2QP4y9sle2a
,,,,Aman Jaji,3VJGHT0QL4RFU1DVpinyo3
,,,,AKDO,17EAWIoXAMU9Vo9xRrdZQ0
,,,,Puri,1TtJ8j22Roc24e2Jx3OcU4
,,,,TAEYEON,3qNVuliS40BLgXGxhdBdqu
,,,,Wallem,2o2CRRCpnDUnTQkZX6xgQj
,,,,Kevin Gates,1gPhS1zisyXr5dHTYZyiMe
,,,,KayBlack,2h5Ha0ZiMFmOQD3iYcSXsy
,,,,Wale,67nwj3Y5sZQLl72VNUHEYE
,,,,Justine Skye,0jUQSUOcM7lxVn5eVGTkzQ
,,,,JO1,2koP6FEfIEVk4l2Fe6jFhu
,,,,BE:FIRST,4wCW8kZ8LL7QIdcE8EOKPP
,,,,Nï¿½,4QIzqQPuyAedNFvjcHWXkA
,,,,DPR IAN,2o8gT0fQmFxGNbowbdgeZe
,,,,Dylan Scott,78YqeIji3mgAS2K1Maca6x
,,,,Alex Temple,0ZyHdVa2eb82uMFCazvADn
,,,,Sintage,5ZhBmNYVqgfv2hYwZORLGr
,,,,Blueface,3Fl1V19tmjt57oBdxXKAjJ
,,,,Huda Sisters,0kRa1YgEXRXLnnSRqCWiGi
,,,,Sonny Fodera,39B7ChWwrWDs7zXlsu3MoP
,,,,Uni kukka,62Yb31CT5Tgsy3MLyRouzp
,,,,Lola Indigo,3bvfu2KAve4lPHrhEFDZna
,,,,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx
,,,,Mï¿½ï¿½lod,2X3Invt8lYGm7czZvFUPCj
,,,,Skrillex,5he5w2lnU9x7JFhnwcekXX
,,,,Ashley Mehta,0SkdOD7lcoBZaLOh2dsMsA
,,,,Dirty Heads,6GkJh85o22LfD2vgL9DP6f
,,,,Pablo Chill-E,2XcZshqzPKm3iZcmt73R8D
,,,,La ï¿½ï¿½nica Trop,3T1Lu1IRhGACzC4L6X7g71
,,,,Matt Sassari,21dVknSLCsK37cWozWDZZS
,,,,American Authors,0MlOPi3zIDMVrfA9R04Fe3
,,,,Old Dominion,6y8XlgIV8BLlIg1tT1R10i
,,,,Dyamante DJ,3i7Bn2SoEkRVEGkdz9o6Yu
,,,,Heuss L'enfoirï¿,3YwqjMyrRfuixi2pbgTGCE
,,,,Ingratax,62YF0FglEltB3CnVIjoko8
,,,,Young Sunny Boy,2lYOd0IUkR3bzbX1PCjJU8
,,,,41,0yknvLWQZxwsMjhUhwWZQ8
,,,,Mongo Santamaria,2oVwztjpHpJlAvlVVuqVa0
,,,,Roylimar y Royerlin,
,,,,Lyrical Lemonade,3VrGfWE8YdYMK4ySpnE0ly
,,,,Down Time,6fzpjjvPkDAOyTBgAnjzmM
,,,,Misael De La Rosa,1C88SVigMKY1CefGmK6Y4r
,,,,DJ Arana,22RXQj1gd5zEbcRjdxiJbu
,,,,Carly Pearce,4sIl4BTo9l9KqEi0Y3RE72
,,,,Standly,0rjms710nwQTdrQheXHJfz
,,,,Wallows,0NIPkIjTV8mB795yEIiPYL
,,,,Rita Ora,5CCwRZC6euC8Odo6y9X8jr
,,,,Moha K,6o5sl0TGublDPXyMHdMq1E
,,,,Lenny Tavï¿½ï¿,1pQWsZQehhS4wavwh7Fnxd
,,,,Rick Astley,0gxyHStUsqpMadRV0Di1Qt
,,,,Of Monsters and Men,4dwdTW1Lfiq0cM8nBAqIIz
,,,,Livingston,2fPsJqR6zfoHatC1eFr0eQ
,,,,Hassan Goldy,2OMUnrqceIyGjztLoW4F27
,,,,Tom Walker,7z2avKuuiMAT4XZJFv8Rvh
,,,,Dan + Shay,7z5WFjZAIYejWy0NI5lv4T
,,,,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz
,,,,VaporGod,2OXa1OHxPJrgxTMzcvysxm
,,,,Danna Paola,5xSx2FM8mQnrfgM1QsHniB
,,,,Rajeev Raja,1SWnIGbb2RS7i8n9sVG7P0
,,,,Nabila Maharani,0LrRU8pQ9MjBzuFBViE0vW
,,,,LUCKI,5tQMB0cuNXdCtzovGt55uD
,,,,La Adictiva,49EE6lVLgU8sp7dFgPshgM
,,,,Bring Me The Horizon,1Ffb6ejR6Fe5IamqA5oRUF
,,,,Iyaz,5tKXB9uuebKE34yowVaU3C
,,,,PlayaPhonk,1SwmXTElW9TlkK2Rydgb4D
,,,,Param Singh,5VcLs7XsTFlhhaW3I4i4gC
,,,,Money Man,3Rx4PJ7SP6unkOk5elPUK7
,,,,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL
,,,,HWASA,7bmYpVgQub656uNTu6qGNQ
,,,,Melendi,1EXjXQpDx2pROygh8zvHs4
,,,,salem ilese,3QJUFtGBGL05vo0kCJZsmT
,,,,Green Day,7oPftvlwr6VrsViSDV7fJY
,,,,Pozer,438fi8qqvXNEPoUrYLIO7J
,,,,Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3
,,,,C. Tangana,5TYxZTjIPqKM8K8NuP9woO
,,,,Chike,6zK1M4TcabpLQMNmmG2P0Q
,,,,ýýýýýý,3Z0p0xibLO0DlhW1QAY3Be
,,,,Kouz1,3siTsIx6IEreSUva7pVnZ8
,,,,Gente De Zona,2cy1zPcrFcXAJTP0APWewL
,,,,DripReport,3O5HD95HTEPgoPFOjAb7yV
,,,,Jaziel Avilez,6LC8g4SRSqJ4zm6sQeutFZ
,,,,YG,0A0FS04o6zMoto8OKPsDwY
,,,,$OHO BANI,3KQylwDxYE7Vxli0BSuwaf
,,,,Nadhif Basalamah,6UgERnTHmjk3qXM9x5vzyO
,,,,Kuami Eugene,0GGKrcPOlBkmBzQDf2Ogkl
,,,,Dayzy,73vw5SNnPUIOnAsEj7sz5j
,,,,DJW9,1q0sEpN2xVjnEPuEs644mX
,,,,SunKissed Lola,4bLLB1dbsRVUTcMpnDGDO2
,,,,juju<3,496w0Fyed8J7IRzn5Ffb6x
,,,,Natalia Lafourcade,1hcdI2N1023RvSwLzTtdsp
,,,,BABYMETAL,630wzNP2OL7fl4Xl0GnMWq
,,,,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD
,,,,Foudeqush,0XFgM33h3Ls5tj1M9IKUWd
,,,,Rusherking,3Apb2lGmGJaBmr0TTBJvIZ
,,,,BANNERS,4qWnlmXWuGv2TtuxtIWlJX
,,,,Tyler Childers,13ZEDW6vyBF12HYcZRr4EV
,,,,MORGENSHTERN,0XNKQFs2Ewb3y0VsFUFc5l
,,,,EBK Jaaybo,7iKgSlIINjat3bsCYiNMYX
,,,,NLO,6QmhD5Do8Uxo4eY4qHSTnk
,,,,Jagananna Connects,03amVhJev9FBH0kxRLUVRK
,,,,Curtis Waters,2JbE7jUIGtpXSzytnyMg6U
,,,,Tyler Antonius,63wjVVauFUQ4gBw6QXTT5N
,,,,Aitch,2PJEagPIxaBugeMjIyKVXF
,,,,Aerosmith,7Ey4PD4MYsKc5I2dolUwbH
,,,,The Rare Occasions,1QfpRUtH14JLoY6F6AYmwt
,,,,dreamsoda,6PxIBIC6X6ABCIXnAgGUdc
,,,,Sarah Cothran,3kft86DbqCNr7rjq3pEj0G
,,,,Luis Alfonso Partida El Yaki,5l6N2hoIaP7snXdjnCULvk
,,,,Justice,1gR0gsQYfi6joyO1dlp76N
,,,,The Killers,0C0XlULifJtAgn6ZNCW2eu
,,,,Nelly Furtado,2jw70GZXlAI8QzWeY2bgRc
,,,,digV,1mSR5X1EyL3MojaBbLHKnK
,,,,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG
,,,,Sandeep Surila,3e8w0spgCVGCr3v3ZO5QSs
,,,,Dante9k,6G5rJU2X575U83tkrcA7XN
,,,,Tony Effe,6CKch2otN4SPznHf9ms5JF
,,,,Danilo Stankovic,656DEjf8bYlGw2DqBj28qz
,,,,Slowboy,65FHTCI8EmW94W0TdWb8ja
,,,,Logan Paul,7uMSsrbX9MJzf161IcY7KU
,,,,fellow fellow,1aEKvjRnbf1laB7DVXFqsG
,,,,Ron Gallo,4rfE3kN2zKNC9L9tt3iVOg
,,,,Summer Walker,57LYzLEk2LcFghVwuWbcuS
,,,,Jhenï¿½ï¿½ ,5ZS223C6JyBfXasXxrRqOk
,,,,MC Kevinho,1mXAhKnZEdF6rotyyd4GBi
,,,,Gene Ess,2dJpV8XaMZlD0SbTuFUyXh
,,,,Banda MS de Sergio Lizï¿½ï¿½r,2C6i0I5RiGzDKN9IAF8reh
,,,,Santhosh Narayanan,5FVBduYaeVBb6JIghza7v6
,,,,Mother Mother,0e86yPdC41PGRkLp2Q1Bph
,,,,Gazo,5gqmbbfjcikQBzPB5Hv13I
,,,,Mike WiLL Made-It,0NWbwDZY1VkRqFafuQm6wk
,,,,Pineapple StormTv,09U6hmCerKcIJrixubiBjm
,,,,Lumi Athena,1TTHC3GlNDaE5eVoC3BVxm
,,,,KIDS,07XSN3sPlIlB2L2XNcTwJw
,,,,Jasiel Nuï¿½ï,0T8Ix53aIN4F7aEKj4EnKy
,,,,Akon,0z4gvV4rjIZ9wHck67ucSV
,,,,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56
,,,,Rich The Kid,1pPmIToKXyGdsCF6LmqLmI
,,,,Fire! Orchestra,0YfVUjHFL0QWCSFRzliCDk
,,,,Bhavi,7fT2Me47PQ8T7954PKrcwR
,,,,Chlï¿½,1FtBEIWAwvw5ymBen5GICR
,,,,epi records,7BGV9D8b0OmMHbHsjsmXFT
,,,,Giblack,7gaPV9Yp3OkLFjFGSscAhI
,,,,ýýdith Piaf,5XsRVVokqG9HCz3PfQMUjN
,,,,BARATO NATION,74zoKgbcPP1AcL9dkGtKYq
,,,,TaitosmitH,0CR1aLS3JQTlekHgHTga60
,,,,ýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýý,
,,,,Zack Knight,7JMBJmGMqw4H33HECyW4QP
,,,,Mahalini,3wOsYKZM0zcKNasi3I7fP4
,,,,Bahaa Sultan,2KJgliIl1dMyeOMyCcnYv7
,,,,Mari Fernandez,0BHm7qbh3ENxvXzkQAG7MP
,,,,Moreart,3IuK4FcT3hsjH1GbqHEb9j
,,,,Emir Can ï¿½ï¿½ï,4XP7cGw4t8BqZ8Du5q3bHg
,,,,BUNT.,2CpLIMBoE2ZzyY3ZBCRZ7j
,,,,Andy Grammer,2oX42qP5ineK3hrhBECLmj
,,,,Bobby Helms,38EmEgXkgK51MT2tPY0EoC
,,,,Sleep Token,2n2RSaZqBuUUukhbLlpnE6
,,,,New Era,4W3B5GGdpLGvbJRj9CbEZx
,,,,YOUNGOHM,0AvGycOEDZTaBFLCaiGd9S
,,,,Savi Kahlon,6jvvFfe34NYXjWZMz7rExP
,,,,LUDMILLA,3CDoRporvSjdzTrm99a3gi
,,,,Hundreds,2yNNYQBChuox9A5Ka93BIn
,,,,Nursery Rhymes,26UV9EKIInWeV0jJysGZum
,,,,DJ LG PROD,1hPg0YVHOP4dizsVCYCnIA
,,,,Babasha,1Iq14y98EVmnXUah4ldJnl
,,,,Boaz van de Beatz,7Gl7G1JK7feTWHy1YJExfw
,,,,CoComelon,6SXTTUJxIVwMbc1POrviTr
,,,,NMIXX,28ot3wh4oNmoFOdVajibBl
,,,,Tokischa,2p4aN0Uxkk3iT3HK0cJ2cJ
,,,,Showtek,3gk0OYeLFWYupGFRHqLSR7
,,,,MAX,1bqxdqvUtPWZri43cKHac8
,,,,Ritt Momney,7MPGCB854Qo4alYMOPkBka
,,,,Rixton,0kkxsdcaWmWU2yWAqclDh4
,,,,Ha*Ash,5xd2Tg7Zo8755eCy8Gxkp8
,,,,R3HAB,6cEuCEZu7PAE9ZSzLLc2oQ
,,,,Makar,4YW1GDcW9hobRPMDi8v6XH
,,,,YOVNGCHIMI,4aSlfXDn9R60UlbZEboBUy
,,,,Oden & Fatzo,2YEnrpAWWaNRFumgde1lLH
,,,,Cuckoo Coco,6Bl5WltuNVAG57PUxQULV3
,,,,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI
,,,,MC MENOR HR,33yjk1kQbu7otNngO5pQb8
,,,,PnB Rock,21WS9wngs9AqFckK7yYJPM
,,,,Grant Averill,2k4iaaGgtiuryk0hGtpnHv
,,,,kostromin,3JG79Z23wJN9Q5PTPpDAEV
,,,,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9
,,,,A.V.G,3a4bEvoyyeZPOLxCkSgPO6
,,,,Chief Keef,15iVAtD3s3FsQR4w1v6M0P
,,,,Little Big,3CygdxquGHurS7f9LjNLkv
,,,,Oruam,4yGgbQJMq9orWypwqtdzYT
,,,,SHAED,3KwmxIhSe9UTSEF37kwngR
,,,,Kim Petras,3Xt3RrJMFv5SZkCfUE8C1J
,,,,HEARTSTEEL,4lY2DXvRv9RPeFcUtn6PUh
,,,,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
,,,,Tyler Braden,63wjVVauFUQ4gBw6QXTT5N
,,,,Kanii,1S82w4yw9TYIHZ889mPPaW
,,,,Mario,20s0P9QLxGqKuCsGwFsp7w
,,,,Alvaro Soler,2urF8dgLVfDjunO0pcHUEe
,,,,Wakyin,2CnJJITnV40TB5UtCRhwIZ
,,,,Balti,6czfQ8MjHVmvJKA4LAnviG
,,,,New West,69bG9tC62d8oTFC9aTTosn
,,,,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa
,,,,Himesh Reshammiya,0sSxphmGskGCKlwB9xa6WU
,,,,Little Mix,3e7awlrlDSwF3iM0WBjGMp
,,,,H2O,4mQm8gcXNNyzNQRqYKTKqo
,,,,juan karlos,0a4r2EnsevvHCukoJ1xFwJ
,,,,Marwa Loud,46wEUZyujVrFSrdCnTKQmV
,,,,Lyanno,1Ts9of7VPZElwPQnqnDSfW
,,,,Tulus,2iDVt6mFbtbDEZG5ax0dTi
,,,,Morray,44vREmJC0OlVZjZaGLqVEd
,,,,AnnenMayKantereit,23xqmJEN3oVxwzqtNIyR5m
,,,,Dos Waves,6w78czpuSB1zAZ66m02xR2
,,,,Lil Big Stack,3oBqUqRBY1Ish0n1fHxeu2
,,,,Vierre Cloud,31ijgiurmIPTNojkYQXdnl
,,,,Nickelback,6deZN1bslXzeGvOLaLMOIF
,,,,Harjeet Deewana,52WTfz46yNwmbdBKkOYeUv
,,,,Elle King,3bhu7P5PfngueRHiB9hjcx
,,,,Morat,5C4PDR4LnhZTbVnKWXuDKD
,,,,DobleP,2eXWodjj5K1vVq2CSjl036
,,,,Maninder Buttar,2sN4fSzAm2rAL0HIurPCEM
,,,,Heijan,0KOSzgkMlkeowt1tgIg6ca
,,,,NTG,6GlX3FdCQrMftGfVaWcmPZ
,,,,K/DA,4gOc8TsQed9eqnqJct2c5v
,,,,LUM!X,0TKFPt9w0AAEnhB9bd0pLy
