Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
Reminder,Starboy,The Weeknd,2016-11-25,USUG11600998,0.5781468881328797,0.009206798866855524,0.23729359936593086,0.2123118407970311,0.103208873020189,0.7999999999999999,0.03251940491188785,0.05519820737070605,0.012009347599285491,0.002209504790259129,0.0019081073340340067,0.001922823496463713,0.0641025641025641,0.002935071801823592,0.00944060870790475,0.05705229793977813,0.005602449188137006,0.00956937799043062,0.04916359118482121,0.009343972456640794,0.022110899518245176,0.017604031313934992,True,[],0.06418875411574512,0.01721375612296093,0.02870385608048259,0.07047601065728895,0.03691138190159657
"""Slut!"" (Taylor's Version) (From The Vault)",1989 (Taylor's Version),Taylor Swift,2023-10-26,USUG12306687,0.5817490494296579,0.009206798866855524,0.06211212364575781,0.025630472009227783,0.0820389799533484,,0.0006547545178278789,0.0034985068644371436,0.001335897467037237,0.001024052517096579,0.0006379495494376437,0.14038353363728334,0.01515151515151515,0.0036539337724503743,0.0005636184303226716,0.028526148969889066,0.01062881457635174,0.15311004784688995,0.0018101007675372011,0.0003118625202089029,,0.0016509645630781858,False,[],0.01703494415401701,0.0006463520336327613,0.0022612796907668614,0.04454600929954617,0.07768377605566117
icantbelieveiletyougetaway,icantbelieveiletyougetaway,aldn,2024-05-31,QZMEQ2463576,0.5793476085651391,0.009206798866855524,0.0007385016679358774,0.000879078441236401,0.017303697272551682,0.6526315789473683,1.511901577237371e-05,0.00021487324725200883,0.0003706060692448967,,,,,,,,,,2.383125654055856e-06,6.61286090349667e-06,0.0011467254655648832,0.00021267589074163635,False,"['hyperpop', 'glitch']",0.0006292034197182722,1.511901577237371e-05,0.00021487324725200883,0.0004428456510699488,0.017303697272551682
Harmless Python,INKUBATOR,Hot Lemon,2023-02-25,USCGJ2325873,0.5811486892135281,0.009206798866855524,,,,,0.01884300958403087,0.06305726579867224,,,,0.0014458768954994047,,0.0,,,,,,,,,False,[],0.0,0.01884300958403087,0.06305726579867224,,0.0014458768954994047
Funk Estranho,Funk Estranho - Single,prod.67,2024-05-31,QZNWR2410858,0.5805483289973985,0.009206798866855524,5.881160869189601e-07,,,0.14736842105263157,,,,,,,0.0,,,,,,,,,0.0026798026677113756,False,[],5.881160869189601e-07,,,0.0,
Yo No Soy Celoso,Un Verano Sin Ti,Bad Bunny,2022-05-06,QM6MZ2214880,0.5803482089253552,0.009206798866855524,0.0866055788338388,0.08363948637428416,0.025867491477668623,0.7052631578947368,0.00800606643058144,0.014593647230478188,0.0002244755297080543,0.000531926724837743,0.0005288579109658056,0.002770798450292897,0.008158508158508158,0.0006794876842857223,,0.0,8.321948143370466e-05,0.0,0.007662629668434095,0.0006390668777139181,0.011980977433976499,0.001532371991293578,True,"['reggaeton', 'trap latino', 'urbano latino', 'latin']",0.026732168405133778,0.004267462170773622,0.007562786977657965,0.018487412282101247,0.009573836469798409
Head Shoulders Knees & Toes (feat. Norma Jean Martine),Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,2020-05-08,FRY682000003,0.5819491695017011,0.009206798866855524,0.10219796968504433,0.1546788484241799,0.06508257175109634,0.6736842105263158,0.00806161403662824,0.01289817229191422,0.0012201631986052026,0.0004123950623503959,0.0003779351902584234,0.00639482899297101,0.11188811188811189,0.12031769424179187,,0.12519809825673534,0.07663418755471847,0.06698564593301436,0.0032303848990958193,0.001566454490820291,,0.017805542232254338,False,[],0.07524868294197734,0.004219774613443332,0.006655283677132307,0.09206343179857235,0.04937052943292861
JEALOUSY (feat. Cardi B),JEALOUSY (feat. Cardi B),Offset,2023-07-28,USUM72311135,0.5815489293576146,0.009206798866855524,0.01356021573900254,0.034363667467830636,0.07194529027492678,0.5789473684210525,0.00190674661084288,0.010831078493587198,0.0001991142237555763,0.00032314921485521164,0.00026934905207198767,0.0366970802980763,0.019813519813519816,0.020062323870379848,0.050443849513879105,0.01584786053882726,0.00393270662348438,0.16267942583732056,0.012676612627463666,0.0006268992136514842,,0.0023638712557293618,True,[],0.02418575043768129,0.0010880478314574337,0.005577113854221205,0.04666627457422995,0.03752502573216249
Clash (feat. Stormzy),Clash (feat. Stormzy),Dave,2021-07-08,GBUM72103840,0.5797478487092256,0.009206798866855524,0.05549919431377677,0.18569558140283302,0.03540481879756593,0.631578947368421,0.005138808044407039,0.013279709119173108,0.0006789277547535606,0.0005441449349935759,0.0005201283743617453,0.0018274100600754032,0.07808857808857808,0.0038744297759603107,0.0007045230379033394,0.014263074484944533,0.001987225612495695,0.09569377990430622,0.00016975329253969258,2.8567559103105613e-05,,0.00452963932107104,True,['jam band'],0.015061975105045028,0.002829468209384392,0.006911927027083342,0.074753916287953,0.013073151490045676
Salt,Salt (The Remixes),Ava Max,2019-12-12,USAT21906991,0.578347008204923,0.009206798866855524,0.09081029704634351,0.09498620405798869,0.03059048408430975,0.6421052631578947,0.01641827267881365,0.030062771747093625,0.009716713513210105,0.0038624198890072525,0.007874485716105297,0.0022453326156302356,0.055944055944055944,0.10057036466214049,,0.06339144215530904,0.008790247050236621,0.02392344497607655,0.025046477082293295,0.0053929203240196035,0.019205503571870484,0.018455430981539116,False,[],0.058908160590661944,0.012146379197459473,0.01696259581805044,0.04872761349148996,0.013875354583392202
Fire On Fire,Fire On Fire,Sam Smith,2018-12-21,GBUM71807533,0.580148088853312,0.009206798866855524,0.16298926144239095,0.14469902149592387,0.08449543194743754,0.7263157894736841,0.025018854105075743,0.05575573195129719,0.01970496549428824,0.00690456647997294,0.0058402378494072996,0.06346209672946157,0.025641025641025644,0.0017605930892502573,,0.01584786053882726,0.0021671299065649176,0.03827751196172249,0.026863123246552358,0.01195208479697988,,0.019547496315900328,False,['soft pop'],0.06387099259273119,0.015429545977241521,0.03133014921563507,0.04728350088689583,0.05004155286115467
Problema,Problema,Carlos Agassi,2023-09-27,TCAHM2313718,0.580948569141485,0.009206798866855524,2.903770627089468e-05,5.250757548810873e-05,9.746766540694507e-06,,,,0.025658229036322356,0.0009355732551179308,0.0013937864225903023,,,,,,,,,,,1.7243376316414627e-06,True,['budots'],2.903770627089468e-05,0.0013937864225903023,0.0009355732551179308,5.250757548810873e-05,9.746766540694507e-06
Shoong! (feat. LISA of BLACKPINK),Down to Earth,TAEYANG,2023-04-25,KSA002300722,0.5807484490694417,0.009206798866855524,0.0366680395300121,0.02410267094179959,0.021213427607576333,0.631578947368421,0.009048629792628736,0.00036369090516282204,0.000351631709828245,0.0011561859167975735,0.000773733064182786,0.0074068684272563644,0.018648018648018648,0.001968151827248131,0.0023953783288713543,0.003169572107765452,0.00041302673071572137,0.04784688995215311,0.0006555187487522283,9.892839911631016e-05,,0.0028595068570902,False,['k-pop'],0.010421772108720955,0.004911181428405761,0.0007599384109801977,0.01877321600977062,0.009677774255182806
"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",Leave Em Alone (with Lil Baby & City Girls feat. PnB Rock),Quality Control,2019-05-29,USUG11900730,0.586351811086652,0.00906515580736544,0.0560204277278658,0.08381225323556762,0.028822343635515637,0.6,0.008427914564010723,0.022471466344532794,0.011534732203606811,0.003968373253770751,0.0025423607103528287,0.0019681801888090716,0.022144522144522148,7.874857268212013e-06,,0.004754358161648178,4.232554029537709e-06,0.03827751196172249,0.05087725051928141,0.0063110499318610805,0.16070157534679697,0.010385003099849495,True,[],0.0669017821128031,0.005485137637181776,0.013219919799151773,0.031059939087064302,0.010264918792784749
Boyz In Paris (with VINAI),Boyz In Paris (with VINAI),Marnik,2023-07-28,FR9W12333643,0.5839503702221334,0.00906515580736544,0.031930183107171245,0.04871856108917649,0.23927025375704783,0.7578947368421052,0.00034444141193497134,0.0009971248486266198,2.435897492678263e-05,1.866673007692796e-05,4.742185133578983e-05,0.0004636940793850291,0.03846153846153846,0.009671449704974097,,0.11251980982567354,0.030376915783108912,0.07177033492822966,,,,0.004849187747346338,True,['big room'],0.020800816406072672,0.00019593163163538057,0.0005078957893517739,0.06786756107615453,0.09003695453984727
3 Nights,"Don't Forget About Me, Demos",Dominic Fike,2018-10-16,USQX91802455,0.5859515709425656,0.00906515580736544,0.23054255851507893,0.28927439612053707,0.1637310367689697,0.7578947368421052,0.0072572325162545605,0.018975158123375472,0.0020309324482734835,0.0013660858068081222,0.0009399394476808442,0.0007743184959985027,0.18997668997668998,0.003221379112503586,0.02494011554177822,0.10142630744849446,0.0189909097395612,0.1244019138755981,0.012625252443499593,0.009937807365774796,,0.023010880770642613,False,[],0.06783232640321508,0.0040985859819677025,0.010170621965091798,0.14300342295741886,0.06116542166817646
Ngozi,Trench to Triumph,Crayon,2023-07-21,US23A1567556,0.5857514508705224,0.00906515580736544,0.011346579486907154,0.0192618112403475,0.029658613917628647,0.6736842105263158,0.0021716738139968043,0.003318731667206805,0.012806480484999544,0.0009843133543981377,0.0011607617457626692,0.009048718218512126,0.04312354312354312,0.0019102153773462858,0.0011272368606453432,0.001584786053882726,0.0010670393195347783,0.10047846889952153,1.5005902735099991e-05,3.835459324028068e-05,,0.005874836509816518,False,[],0.003599759406908471,0.0016662177798797367,0.0021515225108024714,0.03289739278210703,0.013258123818558518
i am not who i was,i am not who i was - Single,Chance Peï¿½,2023-09-21,QZTPX2322912,0.5821492895737443,0.00906515580736544,0.04396023383335857,0.041194733659557815,0.08206552531204586,,0.0002219958491981693,,0.00015027972378274412,9.460001813401811e-05,9.408654343019212e-05,0.004028232382256262,0.005827505827505828,0.0005743020907746047,0.030435395237424268,0.003169572107765452,0.021290638924571097,,0.006693422440168842,0.00017643112890529115,,0.0010119268566732653,False,[],0.02041583840043157,0.00015804119631418072,9.460001813401811e-05,0.012592060680933598,0.035794798872957743
