Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,Explicit Track,Artist Genres,Streams,Views,Likes,Playlist Count,Playlist Reach
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,Djpaoremix,2023-02-03,QZDA42300052,0.37900421549812147,-0.3955425842333372,-0.8307325674069866,-0.8340532157842999,-0.7863472503002099,,-0.5641394499875868,-0.6288236373293338,0.4733101357477956,-0.16816878761857434,-0.1328450460838511,,,,,,,,,,,-0.41821926911350493,False,"['funkot', 'budots']",-0.8307325674069866,-0.34849224803571893,-0.39849621247395406,-0.8340532157842999,-0.7863472503002099
I'll Be There,I'll Be There,Robin Schulz,2023-10-13,DEA622302401,0.3767361866761182,-0.3955425842333372,-0.7918508587571323,-0.7691801930953484,-0.45960302379338,,-0.5618973751342446,-0.622611716715564,,-0.20443234139032326,-0.19687428690766282,-0.4636633531116181,-0.4692950004078609,0.4168720865036962,-0.4297394197434359,-0.2821403171863093,1.2545436580840357,-0.513694302087409,-0.5101570970686111,-0.3368483818606338,,-0.3140309076600541,False,['tropical house'],-0.3287188222663708,-0.37938583102095375,-0.41352202905294366,-0.4742316389275123,0.11042576039301255
Heavy stunts (with Don Toliver),King tonka,Yeat,2024-05-03,USUM72405093,0.3676640713881052,-0.3955425842333372,-0.8092857671446241,-0.7957255478497351,-0.6373306337772626,,,,,,,,-0.706713880133515,-0.43090088325489895,-0.4603907424123932,,,-0.6291403716258813,-0.5102271815920341,-0.3367256893284239,-0.42721077831363685,-0.41406891242852595,True,['rage rap'],-0.5276030705435175,,,-0.6170763722343888,-0.6373306337772626
Time Today,Time Today,Moneybagg Yo,2021-02-03,USUM72101019,0.3737121482467805,-0.3955425842333372,-0.4760837815367789,0.02569008533923968,-0.45245554437100194,0.09258471562304021,-0.4172299299339687,-0.41393063453504336,-0.3620408689093539,-0.18989399500989335,-0.18590658928288034,-0.4169544535389564,-0.022388873865453116,0.6988297798820736,0.7548440504627375,-0.4479864717844006,-0.3433793542486359,-0.5521763252668997,0.3681780625295971,-0.22048218334277198,,-0.19003941573827499,True,[],0.33644202783440735,-0.3015682596084245,-0.3019123147724684,-0.24346875378405713,-0.4042631173861981
Hold Me While You Wait,Hold Me While You Wait,Lewis Capaldi,2019-05-03,DEUM71900680,0.3774921962834526,-0.3955425842333372,0.6429263491867762,0.5583968654950693,0.4330509753846871,0.4015259783736206,-0.12034986645182953,-0.08876101832698102,-0.30815802282360033,-0.16388133083144008,-0.17363365988928559,-0.5130761626542303,-0.12014958904660482,0.10446142981919398,-0.2873009202818108,-0.19000356463181411,-0.35049991191382024,-0.5521763252668997,-0.05460347092273574,-0.18125891445190784,,0.15977338089349927,False,['soft pop'],0.1013708469503559,-0.14699176317055757,-0.12632117457921055,-0.09703830558043144,-0.14350836639445447
messy in heaven,messy in heaven,venbee,2022-09-23,GBARL2201891,0.369176090602774,-0.3955425842333372,-0.6066338830606574,-0.19526343688808462,-0.4537230668806853,-0.27814479967765626,-0.5376048285367317,-0.5939049885266049,-0.376733360972914,-0.1981097437099261,-0.1864071342031819,-0.5125830032519871,-0.28773938650000774,0.05687036752281866,-0.04749939587173308,-0.2821403171863093,-0.30400982073449895,0.025054022425462553,-0.5053823476299796,-0.3358745098862174,-0.26129234224428743,-0.2959336300989598,False,"['drum and bass', 'liquid funk']",-0.2727875202567678,-0.3620059813699568,-0.3960073661182655,-0.21519272560703132,-0.42343863028905715
Maquillaje,Maquillaje - Single,Renn,2024-01-10,QZZ662405291,0.3669080617807708,-0.3955425842333372,-0.6985099307321003,-0.7401180912535489,0.021341304112807512,0.772255493674317,-0.5133213127676436,-0.575243753717687,,-0.20350964459825158,-0.19615704335680778,-0.4793532545184944,-0.6927480636790648,-0.41584249883189606,,-0.2821403171863093,-0.13419799417793773,-0.4752122789079181,-0.5101707815424553,-0.33648797254726714,,-0.3478589645112265,True,[],-0.5415077370354839,-0.35473917806222566,-0.3893766991579693,-0.5053413447148216,-0.1974033148612082
Shiver,Shiver,John Summit,2024-02-14,USUG12401003,0.3759801770687838,-0.3955425842333372,-0.7751700015195114,-0.7323428893577989,0.10811382329491842,,-0.5666688513765387,-0.6236709131892073,,,,-0.43782605349536613,-0.39946591813560967,-0.33624259654186855,-0.373845831347102,-0.3742770697408045,-0.2850208230927356,1.1410326946306963,-0.49956407514453155,-0.33525337894190466,-0.422515156206036,-0.37446049847363705,False,"['house', 'tech house']",-0.48146753215180993,-0.5666688513765387,-0.6236709131892073,-0.14006131230908425,-0.20491101776439444
Novidade na ï¿½ï¿,Novidade na ï¿½ï¿,Mc Livinho,2023-06-23,BCDMP2300045,0.3805162347127903,-0.3955425842333372,-0.4757803790770395,-0.4567239331871188,-0.3720684414433874,0.030796463072924135,-0.47739322910739623,-0.508663947918735,,,,-0.371145279595602,-0.5670557155890126,-0.40788329045047494,,-0.20843091514271314,-0.27668593946402903,-0.7445864411643538,,,,-0.3786684898005303,True,"['brazilian funk', 'funk carioca']",-0.4418318347637572,-0.47739322910739623,-0.508663947918735,-0.49419925127079956,-0.33996655350100613
Coming for You (feat. A1 x J1),Coming for You (feat. A1 x J1),SwitchOTR,2021-10-29,GBARL2101712,0.37446815785411497,-0.3955425842333372,-0.51541506343599,0.2263690304713173,-0.6277822561696323,-0.4635095573280045,-0.4666559730739866,-0.4321333559270049,-0.019132643057868805,0.031867922279852016,0.09798461889590376,-0.45245403506927373,-0.5810215320434629,-0.37227013310531487,,-0.4295591212735016,-0.3558053096432601,-0.8215504875233355,,,,-0.24412555237196706,True,"['uk drill', 'drill']",-0.4438425982706524,-0.18433567708904142,-0.20013271682357645,-0.4014405275922457,-0.4786805336273887
Toxic Pony,Toxic Pony (feat. Britney Spears & Ginuwine),ALTï¿½ï,2022-01-21,USRC12200203,0.3722001290321117,-0.3955425842333372,-0.6392377238348819,-0.36294346909190706,-0.2727435921043849,-0.21635654712754018,-0.5601186353542219,-0.6041738602379839,0.5364622549450351,0.2882219431278919,0.28991790141109985,,-0.5810215320434629,-0.24959042906515957,-0.3323763947949833,-0.48484117280619865,-0.3542905666936268,-0.7445864411643538,-0.4735028972759935,-0.3242608948842206,,-0.32357060021438266,False,[],-0.4236768612427546,-0.13510036697156103,-0.157975958555046,-0.4995307019980286,-0.31351707939900586
Grey,Grey - Single,Yung Filly,2024-01-26,GBAHT2400033,0.36993210021010847,-0.3955425842333372,-0.7402311225012177,-0.6984722539746857,-0.5679565412448132,,-0.5526268079945338,-0.568476653040651,,-0.20365682059393989,-0.1961676470686495,-0.4078486317107039,-0.5111924497712116,-0.41416934500711794,,-0.41113177076260254,-0.3390126189561368,-0.936996557061808,,,-0.41681480596062886,-0.3831631637859112,False,['afrobeats'],-0.5237384244896549,-0.37439722753159166,-0.3860667368172954,-0.6394482578925769,-0.4382725973038846
Aquï¿½ï¿½ A,Aquï¿½ï¿½ A,Christian Nodal,2020-07-10,MXUM72006101,0.378248205890787,-0.3955425842333372,-0.04471558989549713,-0.3689752260779409,-0.38181733184776545,0.1543729681731563,0.2770879956340051,-0.09231874280299432,-0.3793098199993072,-0.20078706148811817,-0.19141530634852597,-0.4836466074206923,-0.5251582662256619,-0.3769064892646299,0.15083269198622593,-0.3189950182081074,-0.16882386472037256,-0.16735609347199154,-0.2296829033314436,-0.3076935688942476,,-0.26944703418680366,False,"['banda', 'ranchera', 'mariachi', 'norteÃ±o', 'mÃºsica mexicana', 'grupera']",-0.12511807262633617,0.04283634464273957,-0.14655290214555625,-0.33763563457558987,-0.3447626013296101
Whistle,Pioneer The Album (Vol.13),Flo Rida,2010-09-27,USAT21201745,0.3729561386394461,-0.3955425842333372,0.6814557794726773,1.7074676613939115,0.7554032911389612,0.5251024834738528,0.4684406859670506,0.33037119070635634,-0.35340639336437724,-0.15018375288408392,-0.1536148579226796,-0.29614399659910595,-0.27377357004555747,-0.42604560977271577,-0.4008911160550055,-0.024157410033722803,-0.28314828013717214,-0.6291403716258813,2.49455653914821,2.3813548254093035,,1.0889670274418346,False,[],0.5872688981982914,0.1574129140221855,0.09009371891113621,0.6323502270196106,0.05870367146756104
Ceux qu'on ï¿½ï¿½,Ceux qu'on ï¿½ï¿½tait - Si,Pierre Garnier,2024-02-07,FRZ052400042,0.3797602251054559,-0.3955425842333372,-0.7371849578677239,-0.7944882643654205,-0.5842996480236881,0.4015259783736206,-0.5341711260411286,-0.5591117451028726,,,,-0.3767384221466191,-0.34360265231780873,-0.2536482180140373,,0.1416887445643685,4.69089738972292,-0.4752122789079181,,,,-0.3455033969481596,False,"['variÃ©tÃ© franÃ§aise', 'french pop', 'chanson']",-0.4954165879408806,-0.5341711260411286,-0.5591117451028726,-0.36790361275669475,1.243286439850871
Apaga El Cel,Apaga El Cel,Calle 24,2023-12-22,USDXS2304292,0.3684200809954396,-0.3955425842333372,-0.5598464179642972,-0.749060276435641,-0.23403704246323342,1.1429850089750135,-0.49692774026484476,-0.5702338523703067,,,,1.125924098492583,-0.706713880133515,,,-0.5032685233170977,-0.008274332656945165,-0.6676223948053722,,,,-0.3647142817857822,False,"['corrido', 'corridos tumbados', 'corridos bÃ©licos', 'electro corridos', 'sad sierreÃ±o']",-0.5598464179642972,-0.49692774026484476,-0.5702338523703067,-0.6566662686729065,0.2945375744574681
ýýýýýýýýýýýýýýýýýý - ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý,ýýýýýýýýýýýýýýýýýý (ýýýý ýýýýýýýý ýýýýýýýý ýýýýýý),Ahmed Saad,2023-06-20,FRX872398704,0.3706881098174429,-0.3955425842333372,-0.7927415614669674,-0.786319381361025,-0.7251814482547875,-0.3399330522277723,-0.3186267756324685,-0.49651726128748497,-0.33198177072128265,-0.18800707788724233,-0.15084923003399178,-0.47193718324966055,-0.6787822472246146,-0.420760320120613,,-0.5401232243388958,-0.3560567822889374,,,,,-0.392068378428821,False,"['mahraganat', 'egyptian pop', 'egyptian shaabi', 'khaleeji']",-0.6067509407937902,-0.23473800283323015,-0.34226216958736366,-0.6684082843081786,-0.5177251379311284
Leave Me Alone,Leave Me Alone,Flipp Dinero,2018-03-14,QMKSC1800039,0.3714441194247773,-0.3955425842333372,0.37979654979159844,0.8840273825033309,-0.182649641778162,-0.09278004202730802,-0.05405412039974272,0.11656089789427103,-0.33029648556890495,-0.11281005793311123,-0.1433718414790842,-0.3133257287662193,-0.23187612068220675,-0.15798134792065002,-0.06192354771594828,-0.41113177076260254,-0.3606896172713813,-0.936996557061808,0.46618662761130314,0.15867224846061648,,0.12166495817946645,True,[],0.15651957044157583,-0.09871298093941346,0.0018754199805798982,-0.10746096350853399,-0.2855549959385875
LATTE (feat. Maria Becerra),The Academy: Segunda Misiï¿½,The Academy: Segunda Misiï¿½,2024-03-28,USWL12400693,0.3895883500008033,-0.3981373195789653,-0.7830351661133653,-0.7886814680128984,-0.4197896111734071,0.2779494732733884,-0.5349762005998663,-0.5932751313018876,,,,-0.49811349266310134,-0.7486113294968657,-0.4273747506615582,,,,-0.936996557061808,-0.5097957483195725,-0.33674869417821324,,-0.40909361852695164,True,[],-0.5734018883648321,-0.5349762005998663,-0.5932751313018876,-0.7027595121874463,-0.4589515519182542
Rolling in the Deep - Acapella,Rolling In The Deep,Adele,2011-01-16,GBBKS1000427,0.3850522923567968,-0.3981373195789653,-0.8102346569583315,-0.8128225559966283,-0.7792035439680932,-1.699274608330326,3.0208768941375164,2.227042420420432,,,,2.552622940800571,,2.3012107615672273,,-0.5769779253606938,-0.3641939195307187,,,,,,False,['soft pop'],0.7454880523044478,3.0208768941375164,2.227042420420432,-0.6949002406786611,0.46974182576725315
In My Head,In My Head,Lil Tjay,2022-04-01,USSM12202421,0.38807633078613446,-0.3981373195789653,-0.3906622544969907,0.32259594145596937,-0.49570186273932715,-0.03099178947719194,-0.5064253718974749,-0.4368813429151267,-0.3865850096583199,-0.20424506253705665,-0.19686451148858836,-0.003723614393079516,-0.5810215320434629,-0.32565638028602956,0.7115715949300919,-0.3374223687190064,-0.33754203842861913,-0.282802163010464,-0.43512734318685825,-0.3121986853113312,,-0.30858675263417107,True,"['brooklyn drill', 'melodic rap']",-0.10996859575994665,-0.3516449416930316,-0.3205632027260917,-0.238169761525659,-0.2789891718536753
Plan A,Plan A,Paulo Londra,2022-03-23,USWL12200224,0.3911003692154721,-0.3981373195789653,-0.3194212406164758,-0.2001703907065597,-0.5840332072122838,-0.3399330522277723,-0.23559394932803152,0.6611923222407973,-0.3661789299493598,-0.13570695236609182,-0.13685799360602757,-0.23973469687154705,-0.5251582662256619,-0.3341472450229876,-0.3449975276586716,-0.35584971922990544,-0.34482743163112656,-0.24432013983097317,-0.5096093130019939,-0.335843836753165,,-0.3786090333739578,False,"['argentine trap', 'trap latino', 'reggaeton']",-0.37704383157503224,-0.18622597146702954,0.26274268493735276,-0.332268470549253,-0.3895317785716525
GoodSin,Avana - EP,Olivetheboy,2023-04-21,TCAGY2352982,0.3865643115714656,-0.3981373195789653,-0.813310618173698,-0.8143691603520217,-0.7819213817353016,,-0.5490543430727741,-0.6166375437994754,0.27918699217519183,-0.17217894786169907,-0.15286402812888872,,-0.6927480636790648,-0.4201192051036419,,,,,,,,,True,"['hiplife', 'afrobeats', 'afrobeat', 'afropop', 'afropiano', 'afro r&b']",-0.61671491163867,-0.3509591856008314,-0.39440824583058726,-0.7535586120155433,-0.7819213817353016
Thrift Shop (feat. Wanz),The Heist,Macklemore & Ryan Lewis,2012-10-09,GMM881200022,0.3812722443201247,-0.3981373195789653,1.4469119806141766,-0.7176220279023736,-0.7310863682021579,-1.0813920828291652,2.1405926430396067,2.1932315191321736,,,,-0.005435484988237963,-0.18997867131885604,-0.13680891540897194,-0.26205865455443417,-0.5769779253606938,-0.3640563690567409,,,,,3.9066648829724495,False,[],0.3493481368835902,2.1405926430396067,2.1932315191321736,-0.4948595415273078,-0.36685940741571227
River,River,Bishop Briggs,2016-01-22,TCACL1648391,0.38883234039346887,-0.3981373195789653,0.1855876298960347,0.47885922150907034,-0.2134784169015224,0.2779494732733884,0.23381891711715674,1.116583232347218,0.8120418031584672,0.5821193548072349,0.5073698592200463,-0.42946969201081264,-0.09221795613770434,-0.24500098376074486,-0.4225273438213283,-0.3927044202517035,-0.3626786140024597,-0.4367302557284273,0.30300422773742725,0.10389770111214287,,0.38877220928098866,False,[],-0.044734117487152794,0.3705943881686015,0.8493512935772265,-0.06777914189932438,-0.3352089076382649
Dil Diyan Gallan,Tiger Zinda Hai (Original),Atif Aslam,2017-12-12,INY091700035,0.3858083019641312,-0.3981373195789653,-0.45183306571195886,-0.5403671087347073,-0.4035937559796438,0.09258471562304021,1.3165946003065552,1.0301998271150508,-0.3172380853055847,-0.19836896249839664,-0.18711370993495371,-0.4719479262867769,-0.5391240826801121,-0.41158142951178356,,-0.5769779253606938,-0.3639916725147881,-0.936996557061808,-0.5103622926857698,,,-0.3251676428924853,False,"['bollywood', 'hindi pop', 'desi', 'sufi', 'qawwali']",-0.4579255959698374,0.5647404451858007,0.41591543230832706,-0.6483664184593303,-0.41317778492706964
Little Bit of Love,Little Bit of Love,Tom Grennan,2021-01-08,GBARL2001197,0.39261238843014096,-0.3981373195789653,-0.1081436231347644,0.014695134376352783,-0.05869736066682948,-0.09278004202730802,-0.4361313626354186,-0.507868842981069,-0.3776347735173571,-0.18693972812694587,-0.18333874294704536,-0.4792012529241937,0.28485908813245225,1.5171505512390842,-0.3630277174639406,0.08640669303167141,-0.30434399243815063,-0.5521763252668997,-0.5011003345704078,-0.3342066582764886,-0.36613353787915487,0.18633516682700338,False,[],0.03574906763816334,-0.309735052791232,-0.3474042855540075,-0.10008441360058237,-0.28074753534305796
I Knew You Were Trouble.,I Knew You Were Trouble.,Taylor Swift,2012-01-01,USCJY1231039,0.39185637882280655,-0.3981373195789653,0.7285786966497849,0.7200873208316413,0.40898212941257134,0.5251024834738528,0.2032823192441397,0.23344937928503626,-0.07465613369293586,-0.19503905557197235,-0.18913759425356777,-0.28808136514339,0.10330347422459907,-0.40126885990952976,-0.3882699831913172,-0.2637129666754103,-0.3345176157369836,-0.24432013983097317,3.3828437070300073,2.4662350528487904,-0.4362187426545037,1.1683900482515646,False,[],0.5771329635848883,0.007072362495285964,0.019205161856531955,0.5563185482797295,-0.07120561715593408
Fresh Out The Slammer,THE TORTURED POETS DEPARTMENT,Taylor Swift,2024-04-18,USUG12401034,0.39336839803747536,-0.3981373195789653,-0.6351646098471135,-0.8002669406387537,-0.5242299286991974,,-0.5636350473003734,-0.6132520340019106,,-0.2042592911749945,-0.19702481360143978,,-0.5949873484979131,-0.4292199109543042,,-0.5401232243388958,-0.34947967557615633,0.6022843701178249,-0.5024260306338344,-0.334168316860173,,-0.4153299186455822,False,[],-0.5222701838117507,-0.3803299304509066,-0.4087556625884526,-0.3334522920435822,-0.43685480213767686
The Real Slim Shady,The Source Hip-Hop Hits Vol. 4,Eminem,2000-01-01,USIR10000448,0.3820282539274591,-0.3981373195789653,2.5086808139772736,4.127411376198615,1.7496605808493175,1.0811967564248974,0.796316595867296,1.0879884110415996,-0.356152404773051,-0.04710771421172363,-0.06634195272360113,0.3356397170240008,0.5362437843125566,0.1186206895232741,-0.3161492239702412,0.6576545588695415,0.41358903298272165,0.7946944860152789,2.5194927484140224,4.507800447405821,-0.42703584129683175,0.6804922679653034,True,"['rap', 'hip hop']",0.8807218373294994,0.36498732157184743,0.520440348414938,2.1247609305603623,0.8329631102853465
Left and Right (Charlie Puth) [feat. Jung Kook of BTS] - Sped Up Version,Left and Right (Charlie Puth) [feat. Jung Kook of BTS] [Sped Up Version],sped up nightcore,2022-07-18,USAT22210335,0.3903443596081377,-0.3981373195789653,-0.8244944666936741,-0.8236909666031649,-0.7701759201931456,-2.255368881281371,0.01328323724224163,1.2475397588234782,-0.3367734684813845,-0.20145200746804454,-0.19326652639951805,7.426301199421598,-0.7486113294968657,,,,,-0.6676223948053722,-0.5103141378742407,,,,False,['nightcore'],-0.6674043022839574,-0.08999164457863822,0.5230438756777168,-0.7466415636351343,3.328062639614226
Save Me,Save Me,Jelly Roll,2020-06-25,USZHR2000088,0.38429628274946237,-0.3981373195789653,-0.5643902332477261,-0.46532867741894335,-0.7457179069112129,0.09258471562304021,-0.01012468713334313,0.2047359018482492,-0.33935566116321714,-0.18050349416273687,-0.1661066069272602,0.14692048036993915,-0.7346455130424155,-0.42072122774152937,-0.4495726285292318,-0.5769779253606938,-0.3635542676333248,,0.019950543447122153,0.28123441985508013,-0.3027461263362929,-0.2871085739810113,False,"['country hip hop', 'country']",-0.34349593448153165,-0.08811564703030167,0.012116203842756162,-0.3739294239917431,-0.32078389805819946
ýýýýýý,ýýýýýý,SPRITE,2021-04-29,TH2DY2100061,0.3873203211788,-0.3981373195789653,-0.8140302273576253,-0.8020103855484697,-0.7818205526357274,-1.3903333455797455,0.05406163664739804,0.05972417562913406,0.35918254331941485,-0.0295628195263351,0.004209388802845021,-0.4713668670028128,-0.6648164307701643,-0.4247008319322399,,,,,,,,-0.39933729921508304,True,"['thai hip hop', 'thai pop', 'thai trap', 't-pop']",-0.6193655296449326,0.02913551272512153,0.01508067805139948,-0.733413408159317,-0.6265937098192701
Best For Me,Best For Me,Joyner Lucas,2024-03-18,QM4TX2423210,0.38354027314212796,-0.3981373195789653,-0.7959650233779868,-0.7926604592181375,-0.68404688134213,,-0.5469966635441579,-0.5358677710187817,,-0.20467403541557558,-0.1972458730548256,-0.5111616302278168,-0.6229189814068136,-0.38518625515453647,-0.4585877234318663,-0.48484117280619865,-0.36208987547068955,0.1020180687844442,-0.4598637722411388,-0.33109716941329304,,-0.38434185845977376,True,[],-0.5249006935513821,-0.37212126829949177,-0.37027090321717865,-0.4258999428119997,-0.5190994623468789
Ni Me Debes Ni Te Debo,Colmillo De Leche,Carin Leon,2023-05-19,QZQMB2105022,0.3827842635347935,-0.3981373195789653,-0.5171477898369767,-0.7038713091789678,-0.5665835069610347,-0.7106625675284688,-0.3763793594195435,-0.5156080530630006,-0.3523444384676299,-0.1925977236285635,-0.18201309718794156,-0.5018626037823216,-0.6648164307701643,-0.3768361229822794,-0.4513756475097587,-0.48484117280619865,-0.358213990029093,-0.8985145338823171,-0.46480906823298573,-0.33383474653822726,-0.4536612614811893,-0.3646440602680475,False,"['banda', 'norteÃ±o', 'sierreÃ±o', 'corrido', 'ranchera', 'grupera', 'sad sierreÃ±o']",-0.45276597800863805,-0.2791962283037425,-0.3541028883457821,-0.617175638635175,-0.4755533669241498
Ya No Vuelvas,Ya No Vuelvas,Luck Ra,2022-08-09,CLPP22200035,0.39714844607414745,-0.40073205492459335,-0.7776013985140099,-0.7715000996284384,-0.7266166037746551,-0.7724508200785849,-0.034460790593291886,-0.4578871793324032,-0.3687431025712399,-0.20067904062303735,-0.1929383444257989,-0.5068526982809587,,-0.4200722942487416,,-0.5585505748497949,-0.36235991321101413,,,,,,False,"['cuarteto', 'cumbia', 'argentine trap']",-0.5988368463813758,-0.1136995675095454,-0.32928310997772026,-0.6650253372391166,-0.5319430717555426
Scared To Be Lonely,Dua Lipa (Complete Edition),Martin Garrix,2015-01-01,NLM5S1600025,0.39639243646681305,-0.40073205492459335,1.4998512957022536,1.0196083443129453,0.7834075039420054,0.5868907360239688,0.8446392250898527,0.9148240481084322,-0.33686766424931813,-0.18240306644188667,-0.1781086437749838,-0.1826833015377905,1.0948764424905661,-0.24848802397500203,-0.3864669642107903,0.915637466022128,-0.164527451756083,0.563802346938334,0.23871751860097415,-0.21359989911412083,,0.6260011982871271,False,"['edm', 'progressive house', 'electronica']",0.2759034565293589,0.33326529065743443,0.3662104908332728,0.6760649401299704,0.14539891688271067
Un Aï¿½,Un Aï¿½,Sebastian Yatra,2019-01-18,USUM71821048,0.3994164748961507,-0.40073205492459335,0.23385456902157134,-0.2027293179127559,-0.08034182770447713,0.21616122072327237,0.6095361606755864,0.5669913285648257,-0.25791440975462154,-0.17297651922687335,-0.16944959347511207,-0.4695520186837824,-0.13411540550105505,-0.3195657876248046,-0.016848073202775777,0.06797934252077237,-0.31847709267238944,-0.16735609347199154,-0.37250760790406284,-0.30487164065341904,,,False,"['colombian pop', 'reggaeton']",-0.11876672492751797,0.22004328360023714,0.19700740466897618,-0.14821862300368985,-0.289456979686883
21,THE GOAT,Polo G,2020-05-15,USQX92002597,0.3956364268594786,-0.40073205492459335,0.09914659057427085,1.0564456480504947,-0.39907534563841396,0.21616122072327237,-0.34334362440429966,-0.22639516351713912,-0.3613053228258374,-0.19426162476921785,-0.19362168170764787,-0.4756886333139237,-0.4692950004078609,-0.43082269849673177,-0.3341794137755102,-0.5585505748497949,-0.36158074181445254,-0.8985145338823171,-0.3577302825658261,-0.2403622077024133,,-0.34662081341079143,True,[],-0.2558964510659493,-0.26848265305597374,-0.2103283941431785,-0.2220553337583783,-0.4121149069222634
I Gotta Feeling,The E.N.D. (The Energy Never Dies),Black Eyed Peas,2009-01-01,USUM70965169,0.39790445568148186,-0.40073205492459335,1.8133312874496517,3.4760519219049306,2.8679752591854304,0.772255493674317,-0.3021510009329741,-0.26021999873639756,-0.18258400640401565,-0.029982800822480355,-0.08164885832749211,,3.1618172777492024,-0.41775020693117576,0.31851345717522767,2.168697300763262,0.39645907640950545,2.3339754131949118,1.56773908194038,2.616843970278119,,1.554754966648898,False,[],0.8204584049085208,-0.1918999296302331,-0.14510139977943895,2.7514771767780855,1.632217167797468
NOSTYLIST,NO STYLIST,Destroy Lonely,2022-08-12,USLD91740130,0.39866046528881627,-0.40073205492459335,-0.643432830697654,-0.05088089029232304,-0.6258379355943134,-0.03099178947719194,-0.5535723206269867,-0.5804332721443594,-0.32407751715120015,-0.07373868201452108,-0.10354128948197137,,-0.650850614315714,-0.42710892248378973,-0.4026941350355324,,,-0.936996557061808,-0.507586316441795,-0.3334398299501765,-0.1480466044539448,-0.3454028675583838,True,['rage rap'],-0.42577376182254323,-0.32855680505447904,-0.3270859770794402,-0.4930419729050054,-0.6258379355943134
Respect (2021 Remaster),The Genius of Aretha Franklin,Aretha Franklin,2021-02-19,USRH12000996,0.39412440764480977,-0.40073205492459335,0.2978151869075929,-0.8328159322999853,-0.7858972755982341,-2.6878866491321833,,,,,,,,,,,,,2.7027132214638883,0.36648272489119676,,,False,"['soul', 'motown', 'classic soul', 'jazz blues']",1.5002642041857406,,,-0.23316660370439427,-0.7858972755982341
SO DONE,SO DONE,The Kid LAROI,2020-10-23,USSM12005922,0.4001724845034851,-0.40073205492459335,-0.03454744968045675,0.5031690299679341,-0.4932457494206963,-0.09278004202730802,-0.4832161000995696,-0.4070514092569948,-0.37067370626706214,-0.17690973349904818,-0.1777029741711608,-0.47327972875419566,0.20106418940575077,-0.12597250792699788,,-0.2637129666754103,-0.3636861923210459,-0.706104417984863,-0.32801092968478374,-0.28655594607945445,0.074796909733236,-0.3135242859082843,False,[],-0.1034334943897506,-0.3304595371353652,-0.29198057137802147,-0.11042802227320858,-0.4434038901653126
The Boat Beat,The Boat Beat,Ricky Desktop,2020-05-12,QZES92025420,0.3948804172521442,-0.40073205492459335,-0.8052622701679242,-0.7903686727642365,-0.770545042960949,-1.8846393659806742,-0.5624360801508205,-0.5902175043181577,2.1610247198445416,0.23365630811647992,0.3265275103836604,,,,,-0.5769779253606938,-0.3640417420124733,,-0.5073691878681237,-0.32841710441283223,,-0.39519936378913734,False,[],-0.6563157290180239,-0.11795428488358004,-0.17828059810083888,-0.5652545675125875,-0.5672933924867112
No Es Justo,No Es Justo,J Balvin,2018-05-11,USUM71804471,0.41151262861350135,-0.4033267902702213,0.24806414880032623,-0.059260673890635815,-0.2480691651453171,0.030796463072924135,0.8016953732356685,0.019073673679106846,-0.38071538467560373,-0.20132797529241286,-0.19406123768512615,-0.31684617966569517,-0.16204703840995555,-0.33405342331318694,-0.4135122489186938,0.1969707960970656,-0.3088170550909025,0.25594616150240745,-0.362935112914898,-0.31282748453890713,,-0.15160505918720948,False,"['reggaeton', 'latin']",-0.21560915908661313,0.3038170677752712,-0.09112715080665301,-0.01624364784800509,-0.29124413330063825
New Jeans,NewJeans 'Super Shy',NewJeans,2023-07-07,USA2P2330067,0.41529267665017344,-0.4033267902702213,-0.35940377155753483,-0.517378943997725,-0.613650887738352,0.5868907360239688,-0.5278496686826049,-0.3683721231080706,-0.3484439145815436,-0.14431894553071128,-0.1562264629773123,-0.43418115222285286,-0.6648164307701643,-0.42836769709028166,,-0.5769779253606938,-0.35907614177294184,-0.4367302557284273,-0.5051192268325048,-0.325269274133321,-0.41010266035854825,-0.38212209666213715,False,['k-pop'],-0.42574833895971737,-0.34203806582995855,-0.25634553431939094,-0.5042345659980663,-0.4689693939113822
Cat Partying (TikTok Sped Up) - Remix,Cat Partying (TikTok Sped Up) [Remix],Music Factory,2023-03-20,ARIXB2303741,0.4047085421474916,-0.4033267902702213,-0.8265825473306735,-0.8191776938933354,-0.7844278927595667,,,,0.3914007723272516,-0.18263003522754465,-0.1639519627110995,,,,,,,,,,,,False,[],-0.8265825473306735,-0.1639519627110995,-0.18263003522754465,-0.8191776938933354,-0.7844278927595667
